created_at,vendor_name,brand_name,title,sku,handle,inventory_quantity,original_price,discounted_price,category_names,image_links,main_category
55:05.5,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 7 (SNS_390),SNS_390_PTA_7,pta-official-approval-service-iphone-7-sns_390,1000,35799,35799,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_390_pta_7_1_110525090623092560.jpg,Mobile Phones & Tablets
55:04.0,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 11 PRO MAX (SNS_390),SNS_390_PTA_11PROMAX,pta-official-approval-service-iphone-11-pro-max-sns_390,1000,107199,107199,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_390_pta_11promax_1_110525090635809515.jpeg,Mobile Phones & Tablets
55:03.1,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 11 PRO (SNS_390),SNS_390_PTA_11PRO,pta-official-approval-service-iphone-11-pro-sns_390,1000,111599,111599,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_390_pta_11pro_1_110525090633680460.jpeg,Mobile Phones & Tablets
55:02.3,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 11 (SNS_390),SNS_390_PTA_11,pta-official-approval-service-iphone-11-sns_390,1000,81699,81699,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_390_pta_11_1_110525090631503571.jpg,Mobile Phones & Tablets
54:21.9,MZ Electonics,Haier,HAIER 1.5 TON T3 INVERTER AC Model HSU-20HFTEX-DG ON INSTALLMENTS,MZ-HSU-20HFTEX-DG-HAIER-INST,haier-15-ton-t3-inverter-ac-model-hsu-20hftex-dg-on-installments-6,20,210100,196800,"AC, AC 2025, Electronics, Haier AC 01, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/haier-hsu-20hftex-dg_130525143041631887.png,Electronics
54:21.2,MZ Electonics,Haier,HAIER 1.5 TON T3 INVERTER AC Model HSU-19HFAB GREY ON INSTALLMENTS,MZ-HSU-19HFAB-G-HAIER-INSTs,haier-15-ton-t3-inverter-ac-model-hsu-19hfab-grey-on-installments-17,20,199800,186200,"AC, AC 2025, Electronics, Haier AC 01, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/haier-hsu-19hfab_130525141603718214.png,Electronics
54:19.8,MZ Electonics,Midea,Midea Split AC MSAGC-18HRFN1-QC4G 1.5 TON INVERTER AC ON INSTALLMENTS,MZ-MIDEA-18-HRFN1-INST,midea-split-ac-msagc-18hrfn1-qc4g-15-ton-inverter-ac-on-installments,5,195900,184900,"AC, AC 2025, Electronics, HC Electronics, Home appliances, Midea AC 01, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/midea-msagc-18hrfn1_130525141650483698.png,Electronics
54:18.8,MZ Electonics,Haier,HAIER 1.5 TON PEARL DC INVERTER AC Model HSU-18HFPCA S ON INSTALLMENTS,MZ-HSU-18HFPC-HAIER-AC-INSTs,haier-15-ton-pearl-dc-inverter-ac-model-hsu-18hfpca-s-on-installments-15,20,181900,172900,"AC, AC 2025, Electronics, Haier AC 01, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/haier-hsu-18hfpca-s_130525140447816332.png,Electronics
54:17.6,MZ Electonics,Haier,HAIER 1.5 TON INVERTER AC Model HSU-19HFCS-W ON INSTALLMENTS,MZ-HAIER-HSU-19HFCS-INSTS,haier-15-ton-inverter-ac-model-hsu-19hfcs-w-on-installments-18,20,166900,156900,"AC, AC 2025, Electronics, Haier AC 01, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/haier-hsu-19hfcs-w_130525134618087527.png,Electronics
54:16.5,MZ Electonics,Haier,HAIER 1.0 TON T3 INVERTER AC Model HSU-14HFTEX OW ON INSTALLMENTS,MZ-HAIER-HSU-14HFTEX-AC-INSTS,haier-10-ton-t3-inverter-ac-model-hsu-14hftex-ow-on-installments-15,20,156900,147900,"AC, AC 2025, Electronics, Haier AC 01, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/haier-hsu-14hftex-ow_130525134327906499.png,Electronics
54:15.8,MZ Electonics,Haier,HAIER 1.5 TON T3 THUNDER INVERTER AC Model HSU-18HFTCD W ON INSTALLMENTS,MZ-HAIER-HUS-18HFTC-INST,haier-15-ton-t3-thunder-inverter-ac-model-hsu-18hftcd-w-on-installments-21,20,196000,189900,"AC, AC 2025, Electronics, Haier AC 01, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/haier-hsu-18hftcd-w_130525134159663731.png,Electronics
54:14.9,MZ Electonics,Haier,HAIER 1.0 TON TRIPLE INVERTER SPLIT AC Model HSU-13HFC W ON INSTALLMENTS,MZ-HAIER-HSU-13HFC-INSTS-ACS,haier-10-ton-triple-inverter-split-ac-model-hsu-13hfc-w-on-installments-2,20,138900,133900,"AC, AC 2025, Electronics, Haier AC 01, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/haier-hsu-13hfcs-w_130525131113104740.png,Electronics
54:14.2,MZ Electonics,Haier,HAIER 2.0 TON HEAT & COOL INVERTER WALL TYPE SPLIT AC Model HSU-24HFCD W ON INSTALLMENTS,MZ-HAIER-HSU-24HFCD-INSTS-AC,haier-20-ton-heat-cool-inverter-wall-type-split-ac-model-hsu-24hfcd-w-on-installments-20,20,240100,227700,"AC, AC 2025, Electronics, Haier AC 01, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/haier-hsu-24hfcd-w_130525130814900329.png,Electronics
54:13.4,MZ Electonics,Haier,HAIER 1.5 TON TRIPLE INVERTER AC Model HSU-18HFCA W ON INSTALLMENTS,MZ-HAIER-HSU-18HFC-W-INSTSS,haier-15-ton-triple-inverter-ac-model-hsu-18hfca-w-on-installments-19,20,170199,156600,"AC, AC 2025, Electronics, Haier AC 01, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/haier-hsu-18hfca-w_130525130236906337.png,Electronics
54:12.4,MZ Electonics,Haier,HAIER 1.5 TON PEARL DC INVERTER AC HSU-18HFPCA B ON INSTALLMENTS,MZ-HSU-18HFPCA-B-HAIER-AC-INSTSA,haier-15-ton-pearl-dc-inverter-ac-hsu-18hfpca-b-on-installments-22,20,182900,171900,"AC, AC 2025, Electronics, Haier AC 01, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/haier-hsu-18hfpca-b_130525130059902213.png,Electronics
54:11.5,MZ Electonics,Haier,HAIER 1.0 TON HEAT & COOL DC INVERTER AC Model HSU-12HFCA W ON INSTALLMENTS,MZ-HAIER-HSU-12HFCA-INSTS-WW,haier-10-ton-heat-cool-dc-inverter-ac-model-hsu-12hfca-w-on-installments-26,20,138900,133900,"AC, AC 2025, Electronics, Haier AC 01, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/haier-hsu-12hfca-w_130525125847522035.png,Electronics
54:10.7,MZ Electonics,Midea,MIDEA 1.0 TON INVERTER EXTREME AC Model MSAGB-12HRFN1 ON INSTALLMENTS,MZ-MIDEA-12-HRFN1-INST,midea-10-ton-inverter-extreme-ac-model-msagb-12hrfn1-on-installments-24,5,162900,153900,"AC, AC 2025, Electronics, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/midea-msagb-12hrfn1_130525124030112234.png,Electronics
54:09.9,MZ Electonics,Ecostar,EcoStar Prince Series 1.5 TON Inverter Split AC (Heat & Cool) 18PRO2-T3 ON INSTALLMENTS,MZ-ECOSTAR-18PR02W-T3-INST,ecostar-prince-series-15-ton-inverter-split-ac-heat-cool-18pro2-t3-on-installments,5,208900,194900,"AC, AC 2025, Electronics, HC Electronics, Home appliances, MZ AC, MZ Appliances",https://cdn.comverseglobal.com/alfa/products/product_images/ecostar-es-12pr02wt3_130525120743184624.png,Electronics
41:21.8,Qcommerce,Samsung,Samsung A05s 4/128 PTA Approved - QC,Samsung A05s 4/128 - EB,samsung-a05s-4128-pta-approved-qc-1,4,34199,34199,"Mobile Phones & Tablets, Samsung, Smart phones",https://cdn.comverseglobal.com/alfa/products/product_images/samsung-1-5_100525115421741691_130525142921051382.jpeg,Mobile Phones & Tablets
41:21.0,Qcommerce,Samsung,Samsung A56 5G 12/256 PTA Approved - QC,Samsung A56 5G 12/256 - EB,samsung-a56-5g-12256-pta-approved-qc,4,156199,156199,"Mobile Phones & Tablets, Samsung, Smart phones",https://cdn.comverseglobal.com/alfa/products/product_images/images-2025-05-13t142430483_130525142450856844.jpg,Mobile Phones & Tablets
41:20.0,Qcommerce,Samsung,Samsung A15 8+8/256 PTA Approved - QC,15a - EB,samsung-a15-88256-pta-approved-qc,5,52199,52199,"Mobile Phones & Tablets, Samsung, Smart phones",https://cdn.comverseglobal.com/alfa/products/product_images/samsunga158gbram256gbstorageptaapprovedpriceinpakistanspecificationsfeatures_-_25115_130525142142585128.jpeg,Mobile Phones & Tablets
41:18.9,Qcommerce,Samsung,Samsung A36 5G 8+8/256 PTA Approved - QC,a36 - eb -qc,samsung-a36-5g-88256-pta-approved-qc,4,123499,123499,"Mobile Phones & Tablets, Samsung, Smart phones",https://cdn.comverseglobal.com/alfa/products/product_images/images-2025-05-13t135830873_130525135837266518.jpg,Mobile Phones & Tablets
41:18.2,Qcommerce,Samsung,Samsung A55 5G 8+8/256 PTA Approved - QC,a55 - eb - qc,samsung-a55-5g-88256-pta-approved-qc,5,128999,128999,"Mobile Phones & Tablets, Samsung, Smart phones",https://cdn.comverseglobal.com/alfa/products/product_images/8442a99f36c511ddd4effbed517cf06cjpg_720x720q80_130525135454355583.jpg,Mobile Phones & Tablets
16:20.9,ScrolnShop,TCL,TCL - Air Conditioner 2.0 Ton Inverter Cool only - 24E - (SNS_120),SNS_120_TCL_24E,tcl-air-conditioner-20-ton-inverter-cool-only-24e-sns_120,1000,188499,188499,"A.C, AC, Dawlance AC 01, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_tcl_24e_1_110525091934125976.jpg,Electronics
16:19.9,ScrolnShop,TCL,TCL - Air Conditioner 1.5 Ton Inverter Cool only - 18E - (SNS_120),SNS_120_TCL_18E,tcl-air-conditioner-15-ton-inverter-cool-only-18e-sns_120,1000,154099,154099,"A.C, AC, Dawlance AC 01, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_tcl_18e_1_110525091932216122.jpg,Electronics
16:19.1,ScrolnShop,TCL,TCL - Air Conditioner 1.0 Ton Inverter Cool only - 12E - (SNS_120),SNS_120_TCL_12E,tcl-air-conditioner-10-ton-inverter-cool-only-12e-sns_120,1000,123199,123199,"A.C, AC, Dawlance AC 01, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_tcl_12e_1_110525091930279015.jpg,Electronics
16:18.3,ScrolnShop,Midea,Midea - Air Conditioner 1.5 Ton Xtreme Inverter Heat & Cool - MSA-18HR - (SNS_120),SNS_120_Midea_18HR,midea-air-conditioner-15-ton-xtreme-inverter-heat-cool-msa-18hr-sns_120,1000,196799,196799,"A.C, AC, Electronics, Home appliances, Midea AC 01",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_midea_18hr_1_110525091928368303.jpg,Electronics
16:17.4,ScrolnShop,Midea,Midea - Air Conditioner 1.5 Ton Non-Inverter Cool Only - MSA-18CRN - (SNS_120),SNS_120_Midea_18CRN,midea-air-conditioner-15-ton-non-inverter-cool-only-msa-18crn-sns_120,1000,163399,163399,"A.C, AC, Electronics, Home appliances, Midea AC 01",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_midea_18crn_1_110525091926303838.jpg,Electronics
16:12.4,ScrolnShop,Midea,Midea - Air Conditioner 1.0 Ton Xtreme Inverter Heat & Cool - MSA-12HR - (SNS_120),SNS_120_Midea_12HR,midea-air-conditioner-10-ton-xtreme-inverter-heat-cool-msa-12hr-sns_120,1000,160199,160199,"A.C, AC, Electronics, Home appliances, Midea AC 01",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_midea_12hr_1_110525091924151727.jpg,Electronics
16:10.3,ScrolnShop,Kenwood,Kenwood - Air Conditioner 2.0 Ton e-Supreme Series Inverter Heat & Cool - 2446 - (SNS_120),SNS_120_KEN_2446,kenwood-air-conditioner-20-ton-e-supreme-series-inverter-heat-cool-2446-sns_120,1000,323399,323399,"A.C, AC, Dawlance AC 01, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_2446_1_110525091914323617.jpg,Electronics
16:08.8,ScrolnShop,Kenwood,Kenwood - Air Conditioner 2.0 Ton e-Nova Series Non-Inverter - 2450 - (SNS_120),SNS_120_KEN_2450,kenwood-air-conditioner-20-ton-e-nova-series-non-inverter-2450-sns_120,1000,194399,194399,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_2450_1_110525091916220587.jpg,Electronics
16:07.8,ScrolnShop,Kenwood,Kenwood - Air Conditioner 2 Ton Inverter Heat & Cool e Serene KES-2473s - (SNS_120),SNS_120_KEN_2473s,kenwood-air-conditioner-2-ton-inverter-heat-cool-e-serene-kes-2473s-sns_120,1000,243399,243399,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_2473s_1_110525091920268193.jpg,Electronics
16:07.1,ScrolnShop,Kenwood,Kenwood - Air Conditioner 2 Ton Heat & Cool Inverter e Luxury Pro KEL-2470s - (SNS_120),SNS_120_KEN_2470s,kenwood-air-conditioner-2-ton-heat-cool-inverter-e-luxury-pro-kel-2470s-sns_120,1000,276699,276699,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_2470s_1_110525091918133635.jpg,Electronics
16:06.1,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1.5 Ton eSmart Platinum DC Inverter Wifi Smart Heat & Cool - 1861 - (SNS_120),SNS_120_KEN_1861,kenwood-air-conditioner-15-ton-esmart-platinum-dc-inverter-wifi-smart-heat-cool-1861-sns_120,1000,282499,282499,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1861_1_110525091850202601.jpg,Electronics
16:04.0,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1.5 Ton e Nova Pro Cool Only KEN-1876s - (SNS_120),SNS_120_KEN_1876s,kenwood-air-conditioner-15-ton-e-nova-pro-cool-only-ken-1876s-sns_120,1000,147899,147899,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1876s_1_110525091912236803.jpg,Electronics
16:02.4,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1.5 Ton Inverter T3 Heat & Cool e luxury Plus KEL-1871s - (SNS_120),SNS_120_KEN_1871s,kenwood-air-conditioner-15-ton-inverter-t3-heat-cool-e-luxury-plus-kel-1871s-sns_120,1000,231799,231799,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1871s_1_110525091902491472.jpg,Electronics
16:01.2,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1.5 Ton Heat & Cool Inverter e Serene KES-1873s - (SNS_120),SNS_120_KEN_1873s,kenwood-air-conditioner-15-ton-heat-cool-inverter-e-serene-kes-1873s-sns_120,1000,165199,165199,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1873s_1_110525091906499179.jpg,Electronics
15:59.9,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1.5 Ton Heat & Cool Inverter e Luxury Pro KEL-1870s - (SNS_120),SNS_120_KEN_1870s,kenwood-air-conditioner-15-ton-heat-cool-inverter-e-luxury-pro-kel-1870s-sns_120,1000,215699,215699,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1870s_1_110525091900356746.jpg,Electronics
15:59.0,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1.5 Ton Heat & Cool Inverter e Comfort Pro KEC-1867s - (SNS_120),SNS_120_KEN_1867s,kenwood-air-conditioner-15-ton-heat-cool-inverter-e-comfort-pro-kec-1867s-sns_120,1000,210499,210499,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1867s_1_110525091858097575.jpg,Electronics
15:58.3,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1.5 Ton Heat & Cool DC Inverter eSmart Onyx KES-1866s - (SNS_120),SNS_120_KEN_1866s,kenwood-air-conditioner-15-ton-heat-cool-dc-inverter-esmart-onyx-kes-1866s-sns_120,1000,264199,264199,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1866s_1_110525091856065933.jpg,Electronics
15:56.6,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1 Ton e Nova Pro Cool Only KEN-1276s - (SNS_120),SNS_120_KEN_1276s,kenwood-air-conditioner-1-ton-e-nova-pro-cool-only-ken-1276s-sns_120,1000,174999,174999,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1276s_1_110525091846349768.jpg,Electronics
15:55.6,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1 Ton Inverter T3 Heat & Cool e Luxury Plus KEL-1271s - (SNS_120),SNS_120_KEN_1271s,kenwood-air-conditioner-1-ton-inverter-t3-heat-cool-e-luxury-plus-kel-1271s-sns_120,1000,192899,192899,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1271s_1_110525091842247028.jpg,Electronics
15:54.4,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1 Ton Inverter Heat & Cool e Serene KES-1273s - (SNS_120),SNS_120_KEN_1273s,kenwood-air-conditioner-1-ton-inverter-heat-cool-e-serene-kes-1273s-sns_120,1000,172699,172699,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1273s_1_110525091844247499.jpg,Electronics
15:52.7,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1 Ton Inverter Heat & Cool e Comfort Pro KEC-1267s - (SNS_120),SNS_120_KEN_1267s,kenwood-air-conditioner-1-ton-inverter-heat-cool-e-comfort-pro-kec-1267s-sns_120,1000,179399,179399,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1267s_1_110525091838059346.jpg,Electronics
15:51.0,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1 Ton Heat & Cool Inverter e Luxury Pro KEL-1270s - (SNS_120),SNS_120_KEN_1270s,kenwood-air-conditioner-1-ton-heat-cool-inverter-e-luxury-pro-kel-1270s-sns_120,1000,186099,186099,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1270s_1_110525091840155882.jpg,Electronics
15:50.2,ScrolnShop,Kenwood,Kenwood - Air Conditioner 1 Ton Heat & Cool DC Inverter eSmart Onyx KES-1266s - (SNS_120),SNS_120_KEN_1266s,kenwood-air-conditioner-1-ton-heat-cool-dc-inverter-esmart-onyx-kes-1266s-sns_120,1000,198499,198499,"A.C, AC, Electronics, Home appliances",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_ken_1266s_1_110525091836195115.jpg,Electronics
15:46.9,ScrolnShop,Haier,Haier - Air Conditioner 2.0 Ton Non-Inverter - HSU-24CF - (SNS_120),SNS_120_Haier_HSU_24CF,haier-air-conditioner-20-ton-non-inverter-hsu-24cf-sns_120,1000,183599,183599,"A.C, AC, Electronics, Home appliances, Same Day Delivery Karachi",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_haier_hsu_24cf_1_110525091809060771.jpg,Electronics
15:46.0,ScrolnShop,Haier,Haier - Air Conditioner 2.0 Ton Floor Standing Inverter Heat & Cool - HPU24HE-DC - (SNS_120),SNS_120_Haier_HPU24HE_DC,haier-air-conditioner-20-ton-floor-standing-inverter-heat-cool-hpu24he-dc-sns_120,1000,321699,321699,"A.C, AC, Electronics, Home appliances, Kenwood AC 01, Same Day Delivery Karachi",https://cdn.comverseglobal.com/alfa/products/product_images/sns_120_haier_hpu24he_dc_1_110525091739794336.jpg,Electronics
